MODEL,REACH,MARKETING_NAME,VENDOR,PRICE_RELEASED,YEAR_RELEASED,MONTH_RELEASED,TIME_RELEASED,DIAGONAL_SCREEN_SIZE,CAMERA_PIXELS,DISPLAY_HEIGHT,DISPLAY_WIDTH,AGE,ClusterScrCam_km7
Be Pure,5,be pure,ulefone,190.0,2015.0,2.0,2015.166666666667,5.0,8.0,1280.0,720.0,1.9999999999997726,2
A74C,5,a74c,evercoss,90.0,2014.0,9.0,2014.75,4.0,2.0,800.0,480.0,2.4166666666667425,2
Bolt S300,5,bolt s300,micromax,60.0,2015.0,3.0,2015.25,4.0,0.3,800.0,480.0,1.9166666666667425,2
SM-G313HY,5,galaxy ace 4,samsung,250.0,2014.0,8.0,2014.666666666667,4.0,3.15,800.0,480.0,2.4999999999997726,2
VS840PP,5,optimus exceed,lg,200.0,2013.0,4.0,2013.333333333333,4.0,5.0,800.0,480.0,3.8333333333337123,3
GT-E3210B,5,gt-e3210b,samsung,420.0,2011.0,3.0,2011.25,2.0,0.3,160.0,128.0,5.9166666666667425,3
D685,5,g pro lite dual,lg,250.0,2013.0,11.0,2013.916666666667,5.5,8.0,960.0,540.0,3.2499999999997726,4
Blade Q Mini,5,blade q mini,zte,80.0,2014.0,2.0,2014.166666666667,4.0,5.0,800.0,480.0,2.9999999999997726,2
A74D,5,a74d,evercoss,90.0,2014.0,9.0,2014.75,4.0,5.0,800.0,480.0,2.4166666666667425,2
GT-S7562C,5,gt-s7562c,samsung,110.0,2012.0,9.0,2012.75,4.0,5.0,800.0,480.0,4.4166666666667425,3
Beeline Smart 2,5,beeline smart 2,zte,80.0,2014.0,,2014.5,4.0,3.15,800.0,480.0,2.6666666666667425,2
S19,5,s19,q-smart,50.0,2014.0,1.0,2014.083333333333,4.0,5.0,800.0,480.0,3.0833333333337123,2
SM-G530R4,5,galaxy grand prime,us cellular,150.0,2015.0,10.0,2015.833333333333,5.0,5.0,960.0,540.0,1.3333333333337123,2
A8W,5,a8w,ccit,90.0,2014.0,2.0,2014.166666666667,7.0,2.0,,,2.9999999999997726,6
A8iC,5,a8ic,reeder,90.0,2014.0,7.0,2014.583333333333,7.85,2.0,768.0,1024.0,2.5833333333337123,6
D722J,5,g3 s,lg,210.0,2014.0,8.0,2014.666666666667,5.0,8.0,1280.0,720.0,2.4999999999997726,2
A708t,5,a708t,lenovo,190.0,2014.0,1.0,2014.083333333333,5.5,5.0,960.0,540.0,3.0833333333337123,2
Q385,5,canvas spark 3,micromax,70.0,2016.0,7.0,2016.583333333333,5.0,8.0,1280.0,720.0,0.5833333333337123,2
SHW-M220L,5,galaxy neo,samsung,110.0,2011.0,2.0,2011.166666666667,3.5,3.15,800.0,480.0,5.999999999999773,3
Elite 7Q,5,prestige elite 7q,visual land,610.0,2014.0,3.0,2014.25,7.0,2.0,600.0,1024.0,2.9166666666667425,0
Blade Q Maxi,5,blade q maxi,zte,80.0,2014.0,2.0,2014.166666666667,5.0,5.0,854.0,480.0,2.9999999999997726,2
SCH-I415,5,galaxy stratosphere 2,verizon,170.0,2012.0,11.0,2012.916666666667,4.0,5.0,800.0,480.0,4.249999999999773,3
C201,5,c201,i-cherry,330.0,2013.0,3.0,2013.25,3.5,2.0,480.0,320.0,3.9166666666667425,3
SM-G3502I,5,galaxy trend 3,samsung,150.0,2013.0,10.0,2013.833333333333,4.3,5.0,800.0,480.0,3.3333333333337123,3
D816,5,desire 816,htc,250.0,2014.0,5.0,2014.416666666667,5.5,13.0,1280.0,720.0,2.7499999999997726,1
RM-977,5,lumia 630,nokia,110.0,2014.0,5.0,2014.416666666667,4.5,5.0,854.0,480.0,2.7499999999997726,2
E4004,5,life,medion,70.0,2013.0,2.0,2013.166666666667,4.0,5.0,800.0,480.0,3.9999999999997726,3
D390,5,f60,lg,100.0,2014.0,10.0,2014.833333333333,4.5,5.0,800.0,480.0,2.3333333333337123,2
765,5,765,avvio,170.0,2013.0,11.0,2013.916666666667,3.5,3.2,480.0,320.0,3.2499999999997726,3
T9500,5,t9500,bird,120.0,2012.0,2.0,2012.166666666667,4.0,3.15,800.0,480.0,4.999999999999773,3
SM-G920R6,5,galaxy s6,samsung,500.0,2015.0,4.0,2015.333333333333,5.1,16.0,2560.0,1440.0,1.8333333333337123,5
Vision H3SE,5,vision h3se,noa,80.0,2016.0,,2016.5,5.0,13.0,1280.0,720.0,0.6666666666667425,1
8056,5,8056,coolpad,550.0,2013.0,6.0,2013.5,3.5,2.0,480.0,320.0,3.6666666666667425,4
Benefit M2,5,benefit m2,ark,200.0,2014.0,6.0,2014.5,4.0,2.0,800.0,480.0,2.6666666666667425,2
Blade V,5,blade v,zte,80.0,2013.0,2.0,2013.166666666667,4.0,5.0,800.0,480.0,3.9999999999997726,3
M742G,5,m742g,supra,90.0,2014.0,9.0,2014.75,7.0,5.0,1280.0,800.0,2.4166666666667425,6
H815K,5,g4,lg,340.0,2015.0,4.0,2015.333333333333,5.5,16.0,2560.0,1440.0,1.8333333333337123,1
Ultra Latitude,5,ultra latitude,hyundai,850.0,2015.0,3.0,2015.25,5.0,8.0,1280.0,720.0,1.9166666666667425,5
U9510E,5,ascend d1,huawei,290.0,2012.0,9.0,2012.75,4.5,8.0,1280.0,720.0,4.4166666666667425,4
X198,5,x198,mmd,180.0,2015.0,1.0,2015.083333333333,3.5,0.3,1280.0,720.0,2.0833333333337123,2
Smart Mini S620,5,smart mini s620,mtn,80.0,2014.0,,2014.5,3.5,2.0,480.0,320.0,2.6666666666667425,2
LS970,5,optimus g,lg,480.0,2012.0,,2012.5,4.7,13.0,1280.0,768.0,4.6666666666667425,4
Bolt Q324,5,bolt q324,micromax,60.0,2015.0,3.0,2015.25,4.0,2.0,800.0,480.0,1.9166666666667425,2
Zielo Z-500,5,zielo z-500,woxter,150.0,2015.0,,2015.5,5.0,13.0,950.0,540.0,1.6666666666667425,1
P703,5,p703,ordro,240.0,2013.0,2.0,2013.166666666667,7.0,0.3,480.0,800.0,3.9999999999997726,6
OPL4100,5,desire 526g dual sim,htc,110.0,2016.0,8.0,2016.666666666667,4.7,8.0,960.0,540.0,0.4999999999997726,2
GT-E3210,5,gt-e3210,samsung,420.0,2011.0,3.0,2011.25,2.0,0.3,160.0,128.0,5.9166666666667425,3
GT-S5301B,5,galaxy pocket plus,samsung,150.0,2012.0,10.0,2012.833333333333,2.8,2.0,320.0,240.0,4.333333333333712,3
M15,5,m15,masstel,370.0,2013.0,10.0,2013.833333333333,3.5,2.0,640.0,480.0,3.3333333333337123,3
SM-T239M,5,galaxy tab 4 7.0,samsung,370.0,2015.0,,2015.5,7.0,3.1,800.0,1280.0,1.6666666666667425,0
X507,5,x507,infinix,210.0,2014.0,2.0,2014.166666666667,5.0,5.0,854.0,480.0,2.9999999999997726,2
SM-A5108,5,galaxy a5 (2016),samsung,430.0,2016.0,12.0,2017.0,5.2,13.0,1920.0,1080.0,0.16666666666674246,5
P7 Max,5,p7 max,gionee,190.0,2016.0,10.0,2016.833333333333,5.5,13.0,1280.0,720.0,0.3333333333337123,1
SM-T116NQ,5,galaxy tab 3v,samsung,370.0,2015.0,,2015.5,7.0,2.0,600.0,1024.0,1.6666666666667425,0
5879,5,5879,coolpad,100.0,2013.0,7.0,2013.583333333333,5.0,5.0,854.0,480.0,3.5833333333337123,3
A7600M,5,a7600m,lenovo,150.0,2015.0,10.0,2015.833333333333,5.5,13.0,1280.0,720.0,1.3333333333337123,1
D722v,5,g3 s,lg,210.0,2014.0,8.0,2014.666666666667,5.0,8.0,1280.0,720.0,2.4999999999997726,2
SGH-I957R,5,galaxy tab,samsung,330.0,2011.0,11.0,2011.916666666667,8.9,3.15,800.0,1280.0,5.249999999999773,6
Z750C,5,savvy,zte,110.0,2013.0,8.0,2013.666666666667,4.0,5.0,800.0,480.0,3.4999999999997726,3
SM-G3502L,5,galaxy trend 3,samsung,150.0,2014.0,10.0,2014.833333333333,4.3,3.15,800.0,480.0,2.3333333333337123,2
Noir i5i,5,noir i5i,qmobile,80.0,2014.0,5.0,2014.416666666667,4.5,5.0,854.0,480.0,2.7499999999997726,2
Primo GM Mini,5,primo gm mini,walton,220.0,2014.0,4.0,2014.333333333333,4.5,5.0,854.0,480.0,2.8333333333337123,2
Q505T,5,q505t,zte,180.0,2014.0,11.0,2014.916666666667,4.5,5.0,854.0,480.0,2.2499999999997726,2
Prime 351D,5,prime 351d,arc mobile,80.0,2014.0,5.0,2014.416666666667,3.5,2.0,480.0,320.0,2.7499999999997726,2
D693,5,g3 stylus,lg,240.0,2014.0,10.0,2014.833333333333,5.5,13.0,960.0,540.0,2.3333333333337123,1
Xperia Tablet,5,xperia tablet,sony,190.0,2012.0,9.0,2012.75,9.4,8.0,1280.0,800.0,4.4166666666667425,6
Z832,5,sonata 3,zte,110.0,2016.0,7.0,2016.583333333333,5.0,5.0,854.0,480.0,0.5833333333337123,2
W032i-C3,5,op3n dott,tesco,250.0,2014.0,8.0,2014.666666666667,7.85,5.0,768.0,1024.0,2.4999999999997726,0
GT-I9505X,5,galaxy s4 lte,samsung,330.0,2013.0,4.0,2013.333333333333,5.0,13.0,1920.0,1080.0,3.8333333333337123,4
UP Lite,5,up lite,starmobile,280.0,2014.0,4.0,2014.333333333333,4.5,8.0,854.0,482.0,2.8333333333337123,4
XT1050,5,moto x,motorola,320.0,2013.0,8.0,2013.666666666667,4.7,10.0,1280.0,720.0,3.4999999999997726,4
Infinity Lite,5,infinity lite,myphone,510.0,2014.0,3.0,2014.25,4.7,8.0,1280.0,720.0,2.9166666666667425,4
Iris 250,5,iris 250,lava,80.0,2014.0,8.0,2014.666666666667,4.0,3.15,800.0,480.0,2.4999999999997726,2
C8825D,5,c8825d,huawei,110.0,2012.0,,2012.5,4.0,5.0,800.0,480.0,4.6666666666667425,3
D105,5,l series iii l20,lg,460.0,2014.0,12.0,2015.0,3.0,1.9,320.0,240.0,2.1666666666667425,2
SM-G7102T,5,galaxy grand 2,samsung,180.0,2013.0,1.0,2013.083333333333,5.25,8.0,1280.0,720.0,4.083333333333712,4
Ascend G740,5,yumo,orange,250.0,2013.0,11.0,2013.916666666667,5.0,8.0,1280.0,720.0,3.2499999999997726,4
Sky Pro,5,sky pro,xtouch,430.0,2015.0,1.0,2015.083333333333,5.0,13.0,854.0,480.0,2.0833333333337123,5
RM-1092,5,lumia 535 dual sim,microsoft,80.0,2014.0,12.0,2015.0,5.0,5.0,960.0,540.0,2.1666666666667425,2
M670,5,optimus v,lg,50.0,2011.0,12.0,2012.0,3.2,3.2,480.0,320.0,5.1666666666667425,3
Sonic,4,sonic,cherry mobile,830.0,2013.0,12.0,2014.0,4.0,2.0,480.0,320.0,3.1666666666667425,5
Noir A65,4,noir a65,qmobile,90.0,2013.0,7.0,2013.583333333333,4.0,3.0,800.0,480.0,3.5833333333337123,3
8088,4,one max,htc,160.0,2013.0,4.0,2013.333333333333,5.9,4.0,1920.0,1080.0,3.8333333333337123,6
C525c,4,one sv,htc,200.0,2013.0,1.0,2013.083333333333,4.3,5.0,800.0,480.0,4.083333333333712,3
GT-I8150T,4,galaxy w,samsung,160.0,2011.0,10.0,2011.833333333333,3.7,5.0,800.0,480.0,5.333333333333712,3
793,4,793,avvio,320.0,2014.0,4.0,2014.333333333333,5.0,8.0,1280.0,720.0,2.8333333333337123,4
XT1056,4,moto x sprint,motorola,250.0,2013.0,8.0,2013.666666666667,4.7,10.0,1280.0,720.0,3.4999999999997726,4
Evo 4G,4,evo 4g,oplus,180.0,2015.0,5.0,2015.416666666667,5.0,8.0,1280.0,720.0,1.7499999999997726,2
E9003,4,e9003,intki,400.0,2013.0,6.0,2013.5,5.3,5.0,854.0,480.0,3.6666666666667425,4
A66A,4,elevate y,evercoss,110.0,2014.0,10.0,2014.833333333333,5.0,13.0,1280.0,720.0,2.3333333333337123,1
Primo GM,4,primo gm,walton,220.0,2015.0,4.0,2015.333333333333,5.0,5.0,854.0,480.0,1.8333333333337123,2
SM-T817,4,galaxy tab s2,samsung,370.0,2015.0,,2015.5,9.7,8.0,2048.0,1536.0,1.6666666666667425,0
SM-G3812B,4,galaxy s3 slim,samsung,200.0,2014.0,3.0,2014.25,4.52,5.0,960.0,540.0,2.9166666666667425,2
F320,4,g2,lg,180.0,2013.0,3.0,2013.25,5.2,13.0,1920.0,1080.0,3.9166666666667425,4
A1900,4,a1900,lenovo,170.0,2015.0,7.0,2015.583333333333,4.0,2.0,800.0,480.0,1.5833333333337123,2
T1-A22L,4,mediapad t1 10,huawei,180.0,2015.0,3.0,2015.25,9.6,5.0,1280.0,800.0,1.9166666666667425,0
E400R,4,e400r,lg,70.0,2012.0,2.0,2012.166666666667,3.2,3.15,320.0,240.0,4.999999999999773,3
A828 TC,4,a828 tc,myphone,250.0,2013.0,11.0,2013.916666666667,3.5,3.2,480.0,320.0,3.2499999999997726,3
Dash 3.5 Ce,4,dash 3.5 ce,blu,70.0,2012.0,9.0,2012.75,3.5,3.15,480.0,320.0,4.4166666666667425,3
D271,4,dash music 4.0,blu,90.0,2013.0,9.0,2013.75,4.0,3.15,800.0,480.0,3.4166666666667425,3
Blaster,4,blaster,just5,400.0,2014.0,6.0,2014.5,5.0,13.0,1280.0,720.0,2.6666666666667425,4
GO984,4,go984,go mobile,190.0,2016.0,5.0,2016.416666666667,4.5,5.0,854.0,480.0,0.7499999999997726,2
Eluga Switch,4,eluga switch,panasonic,270.0,2015.0,10.0,2015.833333333333,5.5,13.0,1920.0,1080.0,1.3333333333337123,1
MS3A,4,login 2,megafon,110.0,2013.0,2.0,2013.166666666667,3.5,3.2,480.0,320.0,3.9999999999997726,3
iQ1010w,4,iqtab 10,mls,140.0,2016.0,2.0,2016.166666666667,10.0,5.0,800.0,1280.0,0.9999999999997726,0
GT-S5380D,4,wave y,samsung,90.0,2012.0,11.0,2012.916666666667,3.2,2.0,480.0,320.0,4.249999999999773,3
RM-915,4,lumia 520,nokia,70.0,2013.0,4.0,2013.333333333333,4.0,5.0,800.0,480.0,3.8333333333337123,3
SGH-T599,4,galaxy exhibit,samsung,90.0,2013.0,5.0,2013.416666666667,4.0,0.92,800.0,480.0,3.7499999999997726,3
V909,4,g-slate,lg,190.0,2011.0,5.0,2011.416666666667,8.9,5.0,1280.0,768.0,5.749999999999773,6
Dash J,4,dash j,blu,40.0,2015.0,9.0,2015.75,4.0,2.0,800.0,480.0,1.4166666666667425,2
SGH-T499,4,sgh-t499,samsung,60.0,2011.0,6.0,2011.5,3.15,3.2,320.0,240.0,5.6666666666667425,3
GT-S6812i,4,galaxy fame,samsung,120.0,2013.0,3.0,2013.25,3.5,5.0,480.0,320.0,3.9166666666667425,3
Evo 4G LTE,4,evo 4g lte,sprint,180.0,2012.0,5.0,2012.416666666667,4.7,8.0,1280.0,720.0,4.749999999999773,3
Pro Q8 Plus,4,pro q8 plus,odys,550.0,2014.0,11.0,2014.916666666667,8.0,2.0,800.0,1280.0,2.2499999999997726,0
X301,4,x301,dragon,40.0,2013.0,8.0,2013.666666666667,4.5,8.0,960.0,540.0,3.4999999999997726,3
L930,4,l930,k-touch,370.0,2013.0,7.0,2013.583333333333,4.5,2.0,854.0,480.0,3.5833333333337123,4
SCH-I535PP,4,galaxy s3,samsung,280.0,2012.0,7.0,2012.583333333333,4.8,8.0,1280.0,720.0,4.583333333333712,4
ME175KG (K00S),4,memo pad hd7,asus,130.0,2014.0,7.0,2014.583333333333,9.4,5.0,800.0,1280.0,2.5833333333337123,0
Noir X30,4,noir x30,qmobile,180.0,2015.0,5.0,2015.416666666667,4.0,2.0,800.0,480.0,1.7499999999997726,2
Iris Fuel 60,4,iris fuel 60,lava,130.0,2014.0,12.0,2015.0,5.0,10.0,1280.0,720.0,2.1666666666667425,2
VS870,4,lucid 2,lg,270.0,2013.0,4.0,2013.333333333333,4.3,5.0,960.0,540.0,3.8333333333337123,3
SM-J320R4,4,galaxy j3,us cellular,150.0,2016.0,1.0,2016.083333333333,5.0,8.0,1280.0,720.0,1.0833333333337123,2
A093,4,canvas fire,micromax,90.0,2014.0,7.0,2014.583333333333,4.0,5.0,800.0,480.0,2.5833333333337123,2
V807,4,blade c,zte,130.0,2013.0,4.0,2013.333333333333,4.0,3.15,800.0,480.0,3.8333333333337123,3
Via M1,4,via m1,casper,130.0,2016.0,1.0,2016.083333333333,5.2,13.0,1920.0,1080.0,1.0833333333337123,1
Venue 7 3741,4,venue 7 3741,dell,250.0,2015.0,10.0,2015.833333333333,6.95,2.0,600.0,1024.0,1.3333333333337123,0
C625A,4,windows phone 8x,htc,170.0,2012.0,11.0,2012.916666666667,4.0,5.0,800.0,480.0,4.249999999999773,3
F301,4,f301,gionee,250.0,2014.0,1.0,2014.083333333333,4.7,8.0,1280.0,720.0,3.0833333333337123,4
President Smart 1,4,president smart 1,gfive,80.0,2015.0,,2015.5,4.0,2.0,800.0,480.0,1.6666666666667425,2
Mi4,4,mi4,xiaomi,300.0,2015.0,3.0,2015.25,5.0,13.0,1920.0,1080.0,1.9166666666667425,1
Q-Smart QS05,4,q-smart qs05,qmobile,80.0,2013.0,,2013.5,3.5,2.0,480.0,320.0,3.6666666666667425,3
Z936L,4,lever,zte,110.0,2015.0,7.0,2015.583333333333,6.0,8.0,1280.0,720.0,1.5833333333337123,2
S1+,4,titanium s1+,karbonn,420.0,2014.0,1.0,2014.083333333333,4.0,5.0,800.0,480.0,3.0833333333337123,4
Q503U,4,q503u,zte,430.0,2014.0,3.0,2014.25,5.5,8.0,854.0,480.0,2.9166666666667425,4
SM-N930A,4,galaxy note 7,at&t,850.0,2016.0,9.0,2016.75,5.7,12.2,2560.0,1440.0,0.41666666666674246,5
P17,4,harmonia,movimax,240.0,2014.0,2.0,2014.166666666667,7.0,2.0,600.0,1024.0,2.9999999999997726,6
GT-I9108,4,galaxy s2,samsung,370.0,2011.0,,2011.5,4.3,8.0,800.0,480.0,5.6666666666667425,4
D390AR,4,f60,lg,100.0,2014.0,10.0,2014.833333333333,4.5,5.0,800.0,480.0,2.3333333333337123,2
GT-S3570,4,chat 357,samsung,200.0,2012.0,9.0,2012.75,2.4,2.0,240.0,320.0,4.4166666666667425,3
Max Plus 5.0,4,max plus 5.0,ione,600.0,2014.0,5.0,2014.416666666667,5.0,8.0,540.0,960.0,2.7499999999997726,5
X135,4,l60i,lg,90.0,2014.0,8.0,2014.666666666667,4.3,5.0,800.0,480.0,2.4999999999997726,2
SGT-7000S,4,note pad s7,singtech,190.0,2014.0,9.0,2014.75,7.0,5.0,600.0,1024.0,2.4166666666667425,0
SCH-R950,4,galaxy note 2 lte,samsung,350.0,2012.0,,2012.5,5.5,8.0,1280.0,720.0,4.6666666666667425,4
Be One,4,be one,ulefone,400.0,2014.0,6.0,2014.5,5.5,13.0,1280.0,720.0,2.6666666666667425,5
S58,4,liquid jade primo,acer,90.0,2016.0,2.0,2016.166666666667,5.5,21.0,1920.0,1080.0,0.9999999999997726,1
SM-G930R7,4,galaxy s7,samsung,850.0,2016.0,9.0,2016.75,5.1,12.0,2560.0,1440.0,0.41666666666674246,5
Primo N1,4,primo n1,walton,330.0,2013.0,8.0,2013.666666666667,5.3,8.0,960.0,540.0,3.4999999999997726,4
GT-S5830D,4,galaxy ace,samsung,90.0,2011.0,2.0,2011.166666666667,3.5,5.0,480.0,320.0,5.999999999999773,3
Y360-U82,4,y3 lite,huawei,90.0,2016.0,6.0,2016.5,4.0,2.0,800.0,480.0,0.6666666666667425,2
Blade A506,4,blade a506,zte,170.0,2016.0,7.0,2016.583333333333,5.2,8.0,1280.0,720.0,0.5833333333337123,2
A255,4,canvas selfie,micromax,240.0,2014.0,2.0,2014.166666666667,4.7,13.0,1280.0,720.0,2.9999999999997726,4
Studio 5.0 HD LTE,4,studio 5.0 hd lte,blu,150.0,2014.0,12.0,2015.0,5.0,13.0,1280.0,720.0,2.1666666666667425,1
R1C,4,r1c,oppo,340.0,2015.0,1.0,2015.083333333333,5.0,13.0,1280.0,720.0,2.0833333333337123,1
RM-887,4,lumia 720t,nokia,110.0,2013.0,,2013.5,4.3,6.7,800.0,480.0,3.6666666666667425,3
Noir i5 3G,4,noir i5 3g,qmobile,80.0,2014.0,5.0,2014.416666666667,4.7,5.0,1280.0,720.0,2.7499999999997726,2
T816,4,telstra smart plus,zte,250.0,2014.0,5.0,2014.416666666667,4.0,2.0,800.0,480.0,2.7499999999997726,2
VS410PP,4,optimus zone,lg,60.0,2013.0,6.0,2013.5,3.2,3.2,320.0,240.0,3.6666666666667425,3
A111,4,a111,karbonn,190.0,2013.0,5.0,2013.416666666667,5.0,5.0,800.0,480.0,3.7499999999997726,3
R823T,4,r823t,oppo,370.0,2013.0,3.0,2013.25,4.0,5.0,800.0,480.0,3.9166666666667425,4
X310E,4,titan,htc,200.0,2011.0,4.0,2011.333333333333,4.7,8.0,800.0,480.0,5.833333333333712,3
Mobile Volt,4,mobile volt,cherry,130.0,2015.0,5.0,2015.416666666667,4.0,5.0,800.0,480.0,1.7499999999997726,2
SCH-R760X,4,galaxy s2,samsung,180.0,2011.0,12.0,2012.0,4.5,8.0,800.0,480.0,5.1666666666667425,3
U8687,4,u8687,huawei,50.0,2011.0,11.0,2011.916666666667,3.5,3.2,480.0,320.0,5.249999999999773,3
P290,4,canvas tab,micromax,130.0,2015.0,6.0,2015.5,7.0,2.0,600.0,1024.0,1.6666666666667425,0
W2-U00,4,ascend w2,huawei,150.0,2013.0,12.0,2014.0,4.3,5.0,800.0,480.0,3.1666666666667425,3
SGH-I847,4,rugby smart,at&t,170.0,2012.0,3.0,2012.25,3.7,5.0,800.0,480.0,4.9166666666667425,3
STX Ultra,4,stx ultra,stonex,280.0,2013.0,7.0,2013.583333333333,5.0,8.0,1280.0,720.0,3.5833333333337123,4
i777,4,i777,onida,170.0,2013.0,10.0,2013.833333333333,5.0,5.0,800.0,480.0,3.3333333333337123,2
Iris Fuel F1,4,iris fuel f1,lava,80.0,2015.0,9.0,2015.75,5.0,8.0,854.0,480.0,1.4166666666667425,2
C625B,4,windows phone 8x,htc,170.0,2012.0,11.0,2012.916666666667,4.29,8.0,1280.0,720.0,4.249999999999773,3
Up HD,4,up hd,starmobile,150.0,2015.0,10.0,2015.833333333333,4.7,8.0,1280.0,720.0,1.3333333333337123,2
A24,4,a24,avus,230.0,2014.0,8.0,2014.666666666667,5.0,13.0,1280.0,720.0,2.4999999999997726,1
Mira,4,mira,odys,440.0,2015.0,10.0,2015.833333333333,7.0,2.0,1024.0,600.0,1.3333333333337123,0
X2-02,4,x2-02,nokia,120.0,2011.0,6.0,2011.5,2.2,2.0,320.0,240.0,5.6666666666667425,3
SM-C105A,4,galaxy s4 zoom,at&t,180.0,2013.0,1.0,2013.083333333333,4.3,16.0,960.0,540.0,4.083333333333712,4
Y200,4,y200,doogee,110.0,2015.0,5.0,2015.416666666667,5.5,13.0,1280.0,720.0,1.7499999999997726,1
S7Q,4,s7q,zte,520.0,2015.0,3.0,2015.25,7.0,2.0,600.0,1024.0,1.9166666666667425,0
Q1001,4,q1001,xolo,170.0,2015.0,4.0,2015.333333333333,5.0,5.0,854.0,480.0,1.8333333333337123,2
Iris 406Q,4,iris 406q,lava,80.0,2014.0,4.0,2014.333333333333,4.0,5.0,800.0,480.0,2.8333333333337123,2
Blade A5 Pro,4,blade a5 pro,zte,170.0,2016.0,7.0,2016.583333333333,4.0,5.0,800.0,480.0,0.5833333333337123,2
EasyPhone 6,4,easyphone 6,best buy,200.0,2014.0,11.0,2014.916666666667,6.0,2.0,540.0,960.0,2.2499999999997726,2
NX402,4,nubia z5 mini,zte,230.0,2013.0,12.0,2014.0,4.7,13.0,1280.0,720.0,3.1666666666667425,4
Connect 501,4,blanc 4go,essentiel b,240.0,2014.0,2.0,2014.166666666667,5.0,5.0,960.0,540.0,2.9999999999997726,2
Z813,4,overture 2,zte,430.0,2015.0,3.0,2015.25,4.5,5.0,854.0,480.0,1.9166666666667425,4
A6020l37,4,vibe k5 plus,lenovo,140.0,2016.0,4.0,2016.333333333333,5.0,13.0,1920.0,1080.0,0.8333333333337123,1
Life Play Mini,4,life play mini,blu,260.0,2014.0,10.0,2014.833333333333,4.0,3.15,800.0,480.0,2.3333333333337123,2
Classic Pro,4,gsmart,gigabyte,100.0,2016.0,10.0,2016.833333333333,5.0,13.0,1280.0,720.0,0.3333333333337123,1
E502,3,e502,moii,180.0,2012.0,9.0,2012.75,3.5,2.0,480.0,320.0,4.4166666666667425,3
Y625-U13,3,ascend y625,huawei,130.0,2015.0,4.0,2015.333333333333,5.0,8.0,854.0,480.0,1.8333333333337123,2
P-07D,3,eluga power,docomo,500.0,2012.0,5.0,2012.416666666667,5.0,8.1,1280.0,720.0,4.749999999999773,4
GT-S5303,3,galaxy y plus,samsung,150.0,2013.0,10.0,2013.833333333333,2.8,2.0,320.0,240.0,3.3333333333337123,3
W8555,3,w8555,philips,340.0,2013.0,11.0,2013.916666666667,5.0,13.0,1920.0,1080.0,3.2499999999997726,4
GT-I9128E,3,galaxy grand,samsung,370.0,2013.0,,2013.5,5.0,8.0,800.0,480.0,3.6666666666667425,4
Diamond V7,3,diamond v7,starmobile,120.0,2013.0,10.0,2013.833333333333,5.7,18.0,1280.0,720.0,3.3333333333337123,1
D393,3,f60,lg,100.0,2014.0,10.0,2014.833333333333,4.5,5.0,800.0,480.0,2.3333333333337123,2
SCH-R890,3,galaxy s4 mini,samsung,370.0,2013.0,,2013.5,4.3,8.0,960.0,540.0,3.6666666666667425,4
GT-I8558,3,galaxy win,samsung,170.0,2013.0,5.0,2013.416666666667,4.7,5.0,800.0,480.0,3.7499999999997726,3
A378t,3,a378t,lenovo,220.0,2013.0,6.0,2013.5,4.5,5.0,480.0,320.0,3.6666666666667425,3
XT321,3,defy mini,motorola,160.0,2012.0,,2012.5,3.2,3.15,480.0,320.0,4.6666666666667425,3
XT1025,3,moto e dual sim,motorola,90.0,2014.0,5.0,2014.416666666667,4.3,5.0,960.0,540.0,2.7499999999997726,2
A94,3,canvas mad,micromax,100.0,2014.0,1.0,2014.083333333333,4.5,5.0,854.0,480.0,3.0833333333337123,2
G906,3,g906,yxtel,550.0,2014.0,7.0,2014.583333333333,4.0,0.3,800.0,480.0,2.5833333333337123,4
Fire 2,3,fire 2,keneksi,80.0,2014.0,6.0,2014.5,4.5,8.0,960.0,540.0,2.6666666666667425,2
Eluga L 4G,3,eluga l 4g,panasonic,190.0,2015.0,5.0,2015.416666666667,5.0,8.0,1280.0,720.0,1.7499999999997726,2
Phoenix,3,phoenix,skk mobile,150.0,2014.0,4.0,2014.333333333333,7.0,2.0,800.0,480.0,2.8333333333337123,6
Primo RH2,3,primo rh2,walton,220.0,2014.0,4.0,2014.333333333333,5.0,8.0,1280.0,720.0,2.8333333333337123,2
Z933,3,grand x pro,zte,110.0,2014.0,4.0,2014.333333333333,5.0,5.0,1280.0,720.0,2.8333333333337123,2
Ixion M4,3,ixion m4,dexp,200.0,2015.0,6.0,2015.5,4.0,5.0,800.0,480.0,1.6666666666667425,2
MB870,3,droid x2/milestone x2,motorola,230.0,2011.0,5.0,2011.416666666667,4.3,8.0,960.0,540.0,5.749999999999773,3
D385,3,l series iii l80 tv dual,lg,120.0,2014.0,5.0,2014.416666666667,5.0,8.0,800.0,480.0,2.7499999999997726,2
S-534,3,s-534,rowell,90.0,2012.0,2.0,2012.166666666667,7.01,0.3,480.0,800.0,4.999999999999773,6
SM-N910X,3,galaxy note 4,samsung,550.0,2014.0,,2014.5,5.7,16.0,2560.0,1440.0,2.6666666666667425,5
Y90,3,y90,coolpad,140.0,2015.0,5.0,2015.416666666667,5.5,13.0,1280.0,720.0,1.7499999999997726,1
Blade B112,3,blade b112,zte,80.0,2016.0,2.0,2016.166666666667,5.0,8.0,1280.0,720.0,0.9999999999997726,2
